Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
1258,Ca2Lu0.7TaO6Eu0.3,Ca2Lu0.7TaO6,Eu3+,0.3,,,298,616,,,,,,396,396,465,530,638000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1259,Ca2Lu0.6TaO6Eu0.4,Ca2Lu0.6TaO6,Eu3+,0.4,,,298,616,0.6675,0.3322,74,,583,396,396,465,530,580000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1260,Ca2Lu0.5TaO6Eu0.5,Ca2Lu0.5TaO6,Eu3+,0.5,,,298,616,,,,,,396,396,465,530,472000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1261,Ca2Lu0.4TaO6Eu0.6,Ca2Lu0.4TaO6,Eu3+,0.6,,,298,616,,,,,,396,396,465,530,379000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1262,Ca2Lu0.3TaO6Eu0.7,Ca2Lu0.3TaO6,Eu3+,0.7,,,298,616,,,,,,396,396,465,530,282000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1263,Ca2Lu0.2TaO6Eu0.8,Ca2Lu0.2TaO6,Eu3+,0.8,,,298,616,,,,,,396,396,465,530,214000,616,https://doi.org/10.1016/j.jallcom.2019.06.260,,,Journal of Alloys and Compounds,2019
1264,Bi3TiNbO9Eu0.003,Bi3TiNbO9,Eu3+,0.003,,,298,616,,,,,,355,355,,,1.54,616,https://doi.org/10.1016/j.matchemphys.2009.04.005,"mp-1216863,mp-1216832,mp-1216974",,Materials Chemistry and Physics,2009
1265,Bi3TiNbO9Eu0.035,Bi3TiNbO9,Eu3+,0.035,,,298,616,,,,,,355,355,,,1.55,616,https://doi.org/10.1016/j.matchemphys.2009.04.005,"mp-1216863,mp-1216832,mp-1216974",,Materials Chemistry and Physics,2009
1266,Bi3TiNbO9Eu0.05,Bi3TiNbO9,Eu3+,0.05,,,298,616,,,,,,355,355,,,1.53,616,https://doi.org/10.1016/j.matchemphys.2009.04.005,"mp-1216863,mp-1216832,mp-1216974",,Materials Chemistry and Physics,2009
1267,Ca2In0.95SbO6Eu0.05,Ca2In0.95SbO6,Eu3+,0.05,,,298,616,0.586,0.363,,,,395,395,,,1220000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1268,Ca2In0.9SbO6Eu0.1,Ca2In0.9SbO6,Eu3+,0.1,,,298,616,0.602,0.361,,,,395,395,,,1150000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1269,Ca2In0.8SbO6Eu0.2,Ca2In0.8SbO6,Eu3+,0.2,,,298,616,0.602,0.346,,,,395,395,,,1130000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1270,Ca2In0.6SbO6Eu0.4,Ca2In0.6SbO6,Eu3+,0.4,,,298,616,0.654,0.34,,,,395,395,,,1070000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1271,Ca2In0.4SbO6Eu0.6,Ca2In0.4SbO6,Eu3+,0.6,,,298,616,0.655,0.339,,,,395,395,,,1020000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1272,Ca2In0.2SbO6Eu0.8,Ca2In0.2SbO6,Eu3+,0.8,,,298,616,0.656,0.338,82,,,395,395,,,850000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1273,Ca2SbO6Eu1,Ca2SbO6,Eu3+,1,,,298,616,0.653,0.339,,,,395,395,,,590000,616,https://doi.org/10.1016/j.jallcom.2020.156249,,,Journal of Alloys and Compounds,2020
1274,ZnMoO4Eu0.05,ZnMoO4,Eu3+,0.05,,,298,616,0.642,0.353,,,,395,395,380,362,1751000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1275,Mg0.10Zn0.85MoO4Eu0.05,Mg0.10Zn0.85MoO4,Eu3+,0.05,,,298,616,0.648,0.349,,,,395,395,380,362,1130000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1276,Mg0.20Zn0.75MoO4Eu0.05,Mg0.20Zn0.75MoO4,Eu3+,0.05,,,298,616,0.644,0.332,,,,395,395,380,362,1805000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1277,Mg0.30Zn0.65MoO4Eu0.05,Mg0.30Zn0.65MoO4,Eu3+,0.05,,,298,616,0.623,0.37,,,,395,395,380,362,1840000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1278,Mg0.40Zn0.55MoO4Eu0.05,Mg0.40Zn0.55MoO4,Eu3+,0.05,,,298,616,0.61,0.38,,,,395,395,380,362,2439000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1279,Mg0.10Zn0.84MoO4Eu0.05Bi0.01,Mg0.10Zn0.84MoO4,Eu3+,0.05,Bi3+,0.01,298,616,0.648,0.35,,,387,395,395,380,,1055000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1280,Mg0.10Zn0.82MoO4Eu0.05Bi0.03,Mg0.10Zn0.82MoO4,Eu3+,0.05,Bi3+,0.03,298,616,0.638,0.358,,,,395,395,380,,1148000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1281,Mg0.10Zn0.8MoO4Eu0.05Bi0.05,Mg0.10Zn0.8MoO4,Eu3+,0.05,Bi3+,0.05,298,616,0.626,0.368,,,,395,395,,,1233000,616,https://doi.org/10.1016/S1002-0721(14)60527-5,"mp-16882,mp-1095420", icsd-411378 icsd-17030 icsd-236416 icsd-195515 icsd-236417,Journal of Rare Earths,2015
1282,NaBi0.9F4Eu0.1,NaBi0.9F4,Eu3+,0.1,,,298,616,,,,,,394,394,,,4960000,616,https://doi.org/10.1016/j.cej.2017.12.063,,,Chemical Engineering Journal,2018
1283,NaBi0.8F4Eu0.2,NaBi0.8F4,Eu3+,0.2,,,298,616,,,,,,394,394,,,4750000,616,https://doi.org/10.1016/j.cej.2017.12.063,,,Chemical Engineering Journal,2018
1284,NaBi0.6F4Eu0.4,NaBi0.6F4,Eu3+,0.4,,,298,616,0.644,0.356,73.1,,465,394,394,316,380,3240000,616,https://doi.org/10.1016/j.cej.2017.12.063,,,Chemical Engineering Journal,2018
1285,NaBi0.4F4Eu0.6,NaBi0.4F4,Eu3+,0.6,,,298,616,,,,,,394,394,,,2220000,616,https://doi.org/10.1016/j.cej.2017.12.063,,,Chemical Engineering Journal,2018
1286,NaBi0.3F4Eu0.7,NaBi0.3F4,Eu3+,0.7,,,298,616,,,,,,394,394,,,1610000,616,https://doi.org/10.1016/j.cej.2017.12.063,,,Chemical Engineering Journal,2018
1287,K2Gd0.495PWO8Tb0.5Eu0.005,K2Gd0.495PWO8,Tb3+,0.5,Eu3+,0.005,298,616,0.47,0.49,,,,394,378,,,3300000,616,https://doi.org/10.1039/C4TC02406K,,,Journal of Materials Chemistry C,2015
1288,K2Gd0.47PWO8Tb0.5Eu0.03,K2Gd0.47PWO8,Tb3+,0.5,Eu3+,0.03,298,616,0.6,0.38,,,,394,378,,,3420000,616,https://doi.org/10.1039/C4TC02406K,,,Journal of Materials Chemistry C,2015
1289,K2Gd0.4PWO8Tb0.5Eu0.1,K2Gd0.4PWO8,Tb3+,0.5,Eu3+,0.1,298,616,0.64,0.35,,,,394,378,,,,616,https://doi.org/10.1039/C4TC02406K,,,Journal of Materials Chemistry C,2015
1290,K2PWO8Tb0.5Eu0.5,K2PWO8,Tb3+,0.5,Eu3+,0.5,298,616,0.65,0.34,76.45,35.24,,394,378,,,,616,https://doi.org/10.1039/C4TC02406K,,,Journal of Materials Chemistry C,2015
1291,NaGdF4Dy0.03Eu0.02,NaGdF4,Dy3+,0.03,Eu3+,0.02,298,616,0.333,0.361,,,,273,,,,1112000,478,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1292,NaGdF4Dy0.03Eu0.03,NaGdF4,Dy3+,0.03,Eu3+,0.03,298,616,,,,,,273,,,,1075000,478,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1293,NaGdF4Dy0.03Eu0.04,NaGdF4,Dy3+,0.03,Eu3+,0.04,298,616,,,,,,273,,,,1038000,478,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1294,NaGdF4Dy0.03Eu0.06,NaGdF4,Dy3+,0.03,Eu3+,0.06,298,616,,,,,,273,,,,983900,478,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1295,NaGdF4Dy0.03Eu0.08,NaGdF4,Dy3+,0.03,Eu3+,0.08,298,616,,,,,,273,,,,896200,478,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1296,NaGdF4Eu0.07,NaGdF4,Eu3+,0.07,,,298,616,0.505,0.38,,,,273,273,394,,,616,https://doi.org/10.1039/C4NJ00688G,mp-1221034,,New Journal of Chemistry,2014
1297,NaSr0.99B5O9Eu0.01,NaSr0.99B5O9,Eu3+,0.01,,,298,616,0.566,0.43,,,,394,394,,,,616,https://doi.org/10.1016/j.jpcs.2013.07.008,mp-561514, icsd-245570,Journal of Physics and Chemistry of Solids,2014
1298,NaSr0.97B5O9Eu0.03,NaSr0.97B5O9,Eu3+,0.03,,,298,616,0.613,0.385,,,,394,394,,,,616,https://doi.org/10.1016/j.jpcs.2013.07.008,mp-561514, icsd-245570,Journal of Physics and Chemistry of Solids,2014
1299,NaSr0.95B5O9Eu0.05,NaSr0.95B5O9,Eu3+,0.05,,,298,616,0.631,0.368,,,,394,394,,,,616,https://doi.org/10.1016/j.jpcs.2013.07.008,mp-561514, icsd-245570,Journal of Physics and Chemistry of Solids,2014
1300,NaSr0.93B5O9Eu0.07,NaSr0.93B5O9,Eu3+,0.07,,,298,616,0.627,0.371,,,,394,394,,,,616,https://doi.org/10.1016/j.jpcs.2013.07.008,mp-561514, icsd-245570,Journal of Physics and Chemistry of Solids,2014
1301,NaSr0.91B5O9Eu0.09,NaSr0.91B5O9,Eu3+,0.09,,,298,616,0.637,0.361,,,,394,394,,,,616,https://doi.org/10.1016/j.jpcs.2013.07.008,mp-561514, icsd-245570,Journal of Physics and Chemistry of Solids,2014
1302,MgY4Si3O13Ce0.01,MgY4Si3O13,Ce3+,0.01,,,298,616,0.17,0.069,,,,262,262,,,,616,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
1303,LiSrBi0.6TeO6Eu0.4,LiSrBi0.6TeO6,Eu3+,0.4,,,298,616,0.664,0.335,,,450,465,465,,,792000,616,https://doi.org/10.1016/j.jlumin.2018.05.013,,,Journal of Luminescence,2018
1304,CaWO4,CaWO4,,,,,298,616,0.1734,0.158,,,,247,247,,,16120,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1305,Na0.01Ca0.98WO4Eu0.01,Na0.01Ca0.98WO4,Eu3+,0.01,,,298,616,0.2899,0.1894,,,,247,247,,,12860,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1306,Na0.02Ca0.96WO4Eu0.02,Na0.02Ca0.96WO4,Eu3+,0.02,,,298,616,,,,,,247,247,,,11860,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1307,Na0.03Ca0.94WO4Eu0.03,Na0.03Ca0.94WO4,Eu3+,0.03,,,298,616,,,,,,247,247,,,10920,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1308,Na0.04Ca0.92WO4Eu0.04,Na0.04Ca0.92WO4,Eu3+,0.04,,,298,616,,,,,,247,247,,,8690,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1309,Na0.05Ca0.9WO4Eu0.05,Na0.05Ca0.9WO4,Eu3+,0.05,,,298,616,,,15,,,247,247,,,7170,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1310,Na0.1Ca0.8WO4Eu0.1,Na0.1Ca0.8WO4,Eu3+,0.1,,,298,616,,,,,,247,247,,,6250,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1311,Na0.2Ca0.6WO4Eu0.2,Na0.2Ca0.6WO4,Eu3+,0.2,,,298,616,0.5869,0.3905,,,,247,247,,,4330,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,"mp-19426,mp-1190383", icsd-60550 icsd-193491 icsd-60548 icsd-60551 icsd-15869 icsd-155423 icsd-193047 icsd-15586 icsd-60549 icsd-18135 icsd-77335 icsd-157428 icsd-291535 icsd-60547 icsd-155791 icsd-238259 icsd-238258,Materials Chemistry and Physics,2018
1312,Na0.5WO4Eu0.5,Na0.5WO4,Eu3+,0.5,,,298,616,,,65,,,247,247,,,,430,https://doi.org/10.1016/j.matchemphys.2018.01.005,mp-1192304, icsd-408189,Materials Chemistry and Physics,2018
1313,Ca1.85Ga2SiO7Eu0.1,Ca1.85Ga2SiO7,Eu3+,0.1,,,298,616,0.639,0.358,,,,393,393,,,,616,https://doi.org/10.1021/acs.inorgchem.6b00989,,,Inorganic Chemistry,2016
1314,Ba9.95F2P6O24Eu0.05,Ba9.95F2P6O24,Eu3+,0.05,,,298,616,0.54,0.446,,,,394,394,382,362,2396000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1315,Ba9.93F2P6O24Eu0.07,Ba9.93F2P6O24,Eu3+,0.07,,,298,616,0.535,0.45,,,,394,394,382,362,,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1316,Ba9.9F2P6O24Eu0.1,Ba9.9F2P6O24,Eu3+,0.1,,,298,616,0.57,0.421,,,,394,394,382,362,2466000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1317,Ba9.8F2P6O24Eu0.2,Ba9.8F2P6O24,Eu3+,0.2,,,298,616,0.588,0.406,,,,394,394,382,362,2525000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1318,Ba9.7F2P6O24Eu0.3,Ba9.7F2P6O24,Eu3+,0.3,,,298,616,0.588,0.406,,,,394,394,382,362,2340000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1319,Ba9.6F2P6O24Eu0.4,Ba9.6F2P6O24,Eu3+,0.4,,,298,616,0.594,0.406,,,,394,394,382,362,,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1320,Ba9.5F2P6O24Eu0.5,Ba9.5F2P6O24,Eu3+,0.5,,,298,616,0.601,0.395,,,,394,394,382,362,,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1321,Ba9.3F2P6O24Eu0.7,Ba9.3F2P6O24,Eu3+,0.7,,,298,616,0.602,0.394,59.6,,,394,394,382,362,2795000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1322,Ba9F2P6O24Eu1,Ba9F2P6O24,Eu3+,1,,,298,616,0.605,0.342,,,,394,394,382,362,2369000,616,https://doi.org/10.1016/j.saa.2015.03.029,"mp-1228113,mp-1214497",,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,2015
1323,Ca0.95TiO3Eu0.05,Ca0.95TiO3,Eu3+,0.05,,,298,616,0.608,0.392,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1324,Ca0.9TiO3Eu0.1,Ca0.9TiO3,Eu3+,0.1,,,298,616,0.623,0.376,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1325,Ca0.85TiO3Eu0.15,Ca0.85TiO3,Eu3+,0.15,,,298,616,0.622,0.376,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1326,Ca0.8TiO3Eu0.2,Ca0.8TiO3,Eu3+,0.2,,,298,616,0.619,0.381,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1327,Ca0.95Ti0.995O3Eu0.05Al0.005,Ca0.95Ti0.995O3,Eu3+,0.05,Al3+,0.005,298,616,0.612,0.387,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
1328,Ca0.95Ti0.99O3Eu0.05Al0.01,Ca0.95Ti0.99O3,Eu3+,0.05,Al3+,0.01,298,616,0.616,0.383,,,,397,397,,,,616,https://doi.org/10.1016/j.ceramint.2014.03.083,"mp-4019,mp-556003,mp-1205364,mp-3442,mp-754701,mp-5827", icsd-167888 icsd-62149 icsd-97828 icsd-167809 icsd-163663 icsd-174127 icsd-94568 icsd-85101 icsd-96258 icsd-162909 icsd-185445 icsd-162916 icsd-162917 icsd-157115 icsd-185443 icsd-185446 icsd-162913 icsd-162908 icsd-163662 icsd-163528 icsd-185452 icsd-16688 icsd-71915 icsd-186224 icsd-185444 icsd-189135 icsd-162918 icsd-162912 icsd-71916 icsd-180956 icsd-74215 icsd-185454 icsd-162914 icsd-74214 icsd-193648 icsd-93082 icsd-153172 icsd-185451 icsd-150420 icsd-74212 icsd-185449 icsd-162911 icsd-51024 icsd-162910 icsd-74213 icsd-37263 icsd-82487 icsd-185447 icsd-50364 icsd-185450 icsd-185453 icsd-74216 icsd-162915 icsd-185448 icsd-165801 icsd-38212 icsd-29116 icsd-162920 icsd-162919 icsd-162922 icsd-162921 icsd-162925 icsd-162924 icsd-77060 icsd-153173 icsd-162923 icsd-187293 icsd-165076 icsd-162926 icsd-31865 icsd-187294 icsd-153174 icsd-31864,Ceramics International,2014
