Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
210,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,360,538,0.312,0.657,,,,430,,,,117,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
211,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,380,538,0.313,0.654,,,,430,,,,89.2,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
212,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,400,538,0.314,0.651,,,,430,,,,86.9,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
213,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,420,538,0.315,0.648,,,,430,,,,72.8,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
214,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,440,538,0.317,0.645,,,,430,,,,59.9,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
215,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,460,538,0.318,0.642,,,,430,,,,47.3,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
216,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,480,538,0.319,0.638,,,,430,,,,36.7,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
217,Mg1.94Ga2S4Eu0.06,Mg1.94Ga2S4,Eu2+,0.06,,,500,538,0.318,0.635,,,,430,,,,30,538,https://doi.org/10.1111/jace.12257,,,Journal of the American Ceramic Society,2013
218,SrZn1.96P2O8Mn0.04,SrZn1.96P2O8,Mn2+,0.04,,,298,538,0.46,0.46,,,,416,416,,,,538,https://doi.org/10.1063/1.2182026,mp-8810, icsd-68881,Applied Physics Letters,2006
219,Sr0.98Si2N2O2Eu0.02,Sr0.98Si2N2O2,Eu3+,0.02,,,298,538,0.337,0.619,91,,600,450,,,,1150,538,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
220,Sr0.995Si2N2O2Eu0.02,Sr0.995Si2N2O2,Eu3+,0.02,,,298,538,0.342,0.616,89,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
221,Sr0.99Si2N2O2Eu0.02,Sr0.99Si2N2O2,Eu3+,0.02,,,298,538,0.345,0.614,93,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
222,Sr0.93Ba0.05Si2N2O2Eu0.02,Sr0.93Ba0.05Si2N2O2,Eu3+,0.02,,,298,538,0.343,0.614,91,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
223,Sr0.88Ba0.1Si2O2N2Eu0.02,Sr0.88Ba0.1Si2O2N2,Eu2+,0.02,,,298,539,0.351,0.61,90,,,450,,,,,,https://doi.org/10.1021/cm802394w,mp-6764, icsd-419450 icsd-173758,Chemistry of Materials,2008
224,Sr0.88Ba0.10Si2N2O2Eu0.02,Sr0.88Ba0.10Si2N2O2,Eu3+,0.02,,,298,539,0.351,0.61,90,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
225,SrSi2O2N2Eu1,SrSi2O2N2,Eu2+,1,,,298,540,,,87.5,,610,450,,,,,,https://doi.org/10.1016/j.actamat.2021.116813,,,Acta Materialia,2021
226,ZnGa2S4Eu0.005,ZnGa2S4,Eu2+,0.005,,,298,540,,,,,,460,,,,126,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
227,ZnGa2S4Eu0.01,ZnGa2S4,Eu2+,0.01,,,298,540,,,,,,460,,,,115,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
228,ZnGa2S4Eu0.03,ZnGa2S4,Eu2+,0.03,,,298,540,,,,,,460,,,,102,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
229,ZnGa2S4Eu0.05,ZnGa2S4,Eu2+,0.05,,,298,540,0.299,0.673,,,407,460,460,,,91,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
230,ZnGa2S4Eu0.07,ZnGa2S4,Eu2+,0.07,,,298,540,,,,,,460,,,,85,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
231,ZnGa2S4Eu0.1,ZnGa2S4,Eu2+,0.1,,,298,540,,,,,,460,,,,79,540,https://doi.org/10.1149/2.099205jes,"mp-5350,mp-34467,mp-1078049,mp-1094008,mp-1094002,mp-1094007,mp-1094013,mp-1094006,mp-1094011,mp-1094022,mp-1094014", icsd-659772 icsd-53604 icsd-656808 icsd-63242 icsd-635305 icsd-635295 icsd-635296 icsd-44886 icsd-635306 icsd-635300,Journal of The Electrochemical Society,2012
232,Y1.9Si4N6CCe0.05,Y1.9Si4N6C,Ce3+,0.05,,,298,540,0.4,0.53,,,468,384,,,,,,https://doi.org/10.1111/j.1551-2916.2011.04571.x,mp-6353, icsd-162422 icsd-155158 icsd-162421,Journal of the American Ceramic Society,2011
233,Ba3Y0.5P3O12Ce0.25Tb0.25,Ba3Y0.5P3O12,Ce3+,0.25,Tb3+,0.25,298,540,0.323,0.534,,,,254,,,,,,https://doi.org/10.1364/OE.19.0000A1,,,Optics Express,2010
234,Ba3La0.8P3O12Tb0.2,Ba3La0.8P3O12,Tb3+,0.2,,,298,540,0.311,0.571,,,,377,,,,1050000,434,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
235,Ba3La0.79P3O12Tb0.2Sm0.01,Ba3La0.79P3O12,Tb3+,0.2,Sm3+,0.01,298,540,0.385,0.527,,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
236,Ba3La0.78P3O12Tb0.2Sm0.02,Ba3La0.78P3O12,Tb3+,0.2,Sm3+,0.02,298,540,0.419,0.506,,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
237,Ba3La0.77P3O12Tb0.2Sm0.03,Ba3La0.77P3O12,Tb3+,0.2,Sm3+,0.03,298,540,0.456,0.476,,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
238,Ba3La0.75P3O12Tb0.2Sm0.05,Ba3La0.75P3O12,Tb3+,0.2,Sm3+,0.05,298,540,0.477,0.466,,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
239,Ba3La0.85P3O12Tb0.1Sm0.05,Ba3La0.85P3O12,Tb3+,0.1,Sm3+,0.05,298,540,0.503,0.447,,,,377,,,,,,https://doi.org/10.1021/acs.inorgchem.7b00737,,,Inorganic Chemistry,2017
240,Ca0.945Si2O2N2Ce0.05Eu0.005,Ca0.945Si2O2N2,Ce3+,0.05,Eu2+,0.005,298,540,0.37,0.49,,,,350,,,,,,https://doi.org/10.1111/j.1551-2916.2011.04461.x,mp-556884, icsd-413882,Journal of the American Ceramic Society,2011
241,BaLi2Al2Si2N6Eu0.01,BaLi2Al2Si2N6,Eu2+,0.01,,,298,540,0.3,0.64,,,538,395,395,,,,540,https://doi.org/10.1021/acs.chemmater.5b02702,,,Chemistry of Materials,2015
242,Sr0.96Si2O2N2Eu0.04,Sr0.96Si2O2N2,Eu2+,0.04,,,298,541,0.352,0.611,87,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
243,NaGdW2O8Tb0.05,NaGdW2O8,Tb3+,0.05,,,298,541,0.21,0.56,,,,380,380,371,361,,541,https://doi.org/10.1039/C3CE41712C,mp-1220735,,CrystEngComm,2014
244,CaGd1.92ZnO5Tb0.04,CaGd1.92ZnO5,Tb3+,0.04,,,298,541,0.305,0.556,,,,317,317,,,1370000,541,https://doi.org/10.1039/C4RA15376F,,,RSC Advances,2015
245,Sr0.96Si2N2O2Eu0.04,Sr0.96Si2N2O2,Eu3+,0.04,,,298,541,0.352,0.611,87,,,450,,,,900,541,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
246,K0.4Na0.6Sr0.925Eu0.005Tb0.07,K0.4Na0.6Sr0.925,Eu2+,0.005,Tb3+,0.07,298,542,0.23,0.435,,,,365,,,,660,472,https://doi.org/10.1039/C3TC30128A,,,Journal of Materials Chemistry C,2013
247,K0.4Na0.6Sr0.905Eu0.005Tb0.09,K0.4Na0.6Sr0.905,Eu2+,0.005,Tb3+,0.09,298,542,0.232,0.42,,,,365,363,,,650,472,https://doi.org/10.1039/C3TC30128A,,,Journal of Materials Chemistry C,2013
248,K0.4Na0.6Sr0.985Eu0.005Tb0.11,K0.4Na0.6Sr0.985,Eu2+,0.005,Tb3+,0.11,298,542,,,,,,365,,,,560,472,https://doi.org/10.1039/C3TC30128A,,,Journal of Materials Chemistry C,2013
249,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,298,542,0.204,0.239,51,,430,373,,,,,542,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
250,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,343,542,0.257,0.253,,,,373,,,,,,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
251,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,383,542,0.21,0.257,,,,373,,,,,,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
252,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,423,542,0.211,0.258,,,,373,,,,,,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
253,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,463,542,0.214,0.259,,,,373,,,,,,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
254,Ba3Lu1.54B6O15Ce0.03Tb0.2,Ba3Lu1.54B6O15,Ce3+,0.03,Tb3+,0.2,503,542,0.219,0.262,,,,373,,,,,,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
255,Ba3Lu1.34B6O15Ce0.03Tb0.3,Ba3Lu1.34B6O15,Ce3+,0.03,Tb3+,0.3,298,542,0.208,0.254,,,,373,,,,,542,https://doi.org/10.1016/j.jallcom.2019.02.095,,,Journal of Alloys and Compounds,2019
256,NaGdF4Ce0.2Tb0.05,NaGdF4,Ce3+,0.2,Tb3+,0.05,298,542,,,30,,,262,262,,,,542,https://doi.org/10.1021/cm070865c,mp-1221034,,Chemistry of Materials,2007
257,Ca8MgSi4O16Cl2Tb0.02,Ca8MgSi4O16Cl2,Tb3+,0.02,,,298,542,0.313,0.455,,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
258,Ca8MgSi4O16Cl2Tb0.02Ce0.002,Ca8MgSi4O16Cl2,Tb3+,0.02,Ce3+,0.002,298,542,0.302,0.423,,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
259,Ca8MgSi4O16Cl2Tb0.02Ce0.004,Ca8MgSi4O16Cl2,Tb3+,0.02,Ce3+,0.004,298,542,0.295,0.4,,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
260,Ca8MgSi4O16Cl2Tb0.02Ce0.006,Ca8MgSi4O16Cl2,Tb3+,0.02,Ce3+,0.006,298,542,0.292,0.371,,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
261,Ca8MgSi4O16Cl2Tb0.02Ce0.008,Ca8MgSi4O16Cl2,Tb3+,0.02,Ce3+,0.008,298,542,0.285,0.34,32.8,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
262,Ca8MgSi4O16Cl2Tb0.02Ce0.009,Ca8MgSi4O16Cl2,Tb3+,0.02,Ce3+,0.009,298,542,0.243,0.236,,,,359,,,,,542,https://doi.org/10.1016/j.jlumin.2011.09.029,mp-686598,,Journal of Luminescence,2012
263,Ca4Y6Si6O25Ce0.02Tb0.02,Ca4Y6Si6O25,Ce3+,0.02,Tb3+,0.02,298,542,0.201,0.173,,,,352,,,,,542,https://doi.org/10.1016/j.matchemphys.2011.05.078,,,Materials Chemistry and Physics,2011
264,Ca4Y6Si6O25Ce0.02Tb0.04,Ca4Y6Si6O25,Ce3+,0.02,Tb3+,0.04,298,542,0.225,0.249,,,,352,,,,,542,https://doi.org/10.1016/j.matchemphys.2011.05.078,,,Materials Chemistry and Physics,2011
265,Ca4Y6Si6O25Ce0.02Tb0.06,Ca4Y6Si6O25,Ce3+,0.02,Tb3+,0.06,298,542,0.235,0.268,,,,352,,,,,542,https://doi.org/10.1016/j.matchemphys.2011.05.078,,,Materials Chemistry and Physics,2011
266,Ca4Y6Si6O25Ce0.02Tb0.08,Ca4Y6Si6O25,Ce3+,0.02,Tb3+,0.08,298,542,0.278,0.353,49.1,,,352,352,,,,542,https://doi.org/10.1016/j.matchemphys.2011.05.078,,,Materials Chemistry and Physics,2011
267,Ca4Y6Si6O25Ce0.02Tb0.1,Ca4Y6Si6O25,Ce3+,0.02,Tb3+,0.1,298,542,0.272,0.399,,,,352,,,,,542,https://doi.org/10.1016/j.matchemphys.2011.05.078,,,Materials Chemistry and Physics,2011
268,Sr0.73Ca0.25Si2O2N2Eu0.02,Sr0.73Ca0.25Si2O2N2,Eu2+,0.02,,,298,542,0.351,0.608,93,,,450,,,,,,https://doi.org/10.1021/cm802394w,mp-556884, icsd-413882,Chemistry of Materials,2008
269,Ca2V2O7,Ca2V2O7,,,,,298,542,0.494,0.439,,,,350,,,,,542,https://doi.org/10.1021/jp910884c,mp-27614, icsd-20609 icsd-421266,Journal of Physical Chemistry C,2010
270,Sr2V2O7,Sr2V2O7,,,,,298,542,0.393,0.488,8,,,350,,,,,542,https://doi.org/10.1021/jp910884c,"mp-19660,mp-19368", icsd-10330 icsd-20401 icsd-72200,Journal of Physical Chemistry C,2010
271,Ca2Al3O6FCe0.08Tb0.005,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.005,298,542,0.219,0.271,,,,350,350,,,41.69,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
272,Ca2Al3O6FCe0.08Tb0.01,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.01,298,542,0.249,0.361,,,,350,350,,,22.63,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
273,Ca2Al3O6FCe0.08Tb0.03,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.03,298,542,0.281,0.444,,,,350,350,,,13.58,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
274,Ca2Al3O6FCe0.08Tb0.05,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.05,298,542,0.287,0.455,,,,350,350,,,12.32,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
275,Ca2Al3O6FCe0.08Tb0.1,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.1,298,542,0.292,0.473,,,,350,350,,,10.61,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
276,Ca2Al3O6FCe0.08Tb0.2,Ca2Al3O6F,Ce3+,0.08,Tb3+,0.2,298,542,0.287,0.48,,,,350,350,,,9.55,413,https://doi.org/10.1021/jp304722z,mp-1227590,,Journal of Physical Chemistry C,2012
277,Na3Sc1.93P3O12Ce0.03Tb0.005,Na3Sc1.93P3O12,Ce3+,0.03,Tb3+,0.005,298,542,0.205,0.209,48.6,,,320,320,,,20.89,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
278,Na3Sc1.92P3O12Ce0.03Tb0.01,Na3Sc1.92P3O12,Ce3+,0.03,Tb3+,0.01,298,542,0.249,0.339,41,,,320,320,,,18.58,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
279,Na3Sc1.88P3O12Ce0.03Tb0.03,Na3Sc1.88P3O12,Ce3+,0.03,Tb3+,0.03,298,542,0.277,0.493,33.7,,,320,320,,,17.17,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
280,Na3Sc1.84P3O12Ce0.03Tb0.05,Na3Sc1.84P3O12,Ce3+,0.03,Tb3+,0.05,298,542,0.29,0.547,53.5,,,320,320,,,15.99,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
281,Na3Sc1.74P3O12Ce0.03Tb0.1,Na3Sc1.74P3O12,Ce3+,0.03,Tb3+,0.1,298,542,0.3,0.576,65,,,320,320,,,9.88,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
282,Na3Sc1.54P3O12Ce0.03Tb0.2,Na3Sc1.54P3O12,Ce3+,0.03,Tb3+,0.2,298,542,0.299,0.593,25.1,,,320,320,,,5.09,542,https://doi.org/10.1016/j.dyepig.2017.12.051,"mp-16956,mp-1221280,mp-555608", icsd-65406 icsd-20740,Dyes and Pigments,2018
283,Na2Y2B2O7Ce0.03Tb0.025,Na2Y2B2O7,Ce3+,0.03,Tb3+,0.025,298,542,0.2502,0.415,61.6,,,366,,,,83,422,https://doi.org/10.1016/j.jssc.2014.02.002,mp-6331, icsd-191128 icsd-245226 icsd-99206,Journal of Solid State Chemistry,2014
284,Na2Y2B2O7Ce0.03Tb0.05,Na2Y2B2O7,Ce3+,0.03,Tb3+,0.05,298,542,0.2781,0.5042,69.3,,,366,,,,80,422,https://doi.org/10.1016/j.jssc.2014.02.002,mp-6331, icsd-191128 icsd-245226 icsd-99206,Journal of Solid State Chemistry,2014
285,Na2Y2B2O7Ce0.03Tb0.075,Na2Y2B2O7,Ce3+,0.03,Tb3+,0.075,298,542,0.2898,0.5386,71.7,,,366,,,,78,422,https://doi.org/10.1016/j.jssc.2014.02.002,mp-6331, icsd-191128 icsd-245226 icsd-99206,Journal of Solid State Chemistry,2014
286,Na2Y2B2O7Ce0.03Tb0.1,Na2Y2B2O7,Ce3+,0.03,Tb3+,0.1,298,542,0.2983,0.5644,75.2,,,366,,,,76,422,https://doi.org/10.1016/j.jssc.2014.02.002,mp-6331, icsd-191128 icsd-245226 icsd-99206,Journal of Solid State Chemistry,2014
287,Na2Y2B2O7Ce0.03Tb0.125,Na2Y2B2O7,Ce3+,0.03,Tb3+,0.125,298,542,0.3294,0.5811,59,,,366,,,,73,422,https://doi.org/10.1016/j.jssc.2014.02.002,mp-6331, icsd-191128 icsd-245226 icsd-99206,Journal of Solid State Chemistry,2014
288,Na2Y1.95B2O7Tb0.05,Na2Y1.95B2O7,Tb3+,0.05,,,298,542,,,,,,380,250,,,150000,542,https://doi.org/10.1039/C3DT52214H,mp-6331, icsd-191128 icsd-245226 icsd-99206,Dalton Transactions,2013
289,Na2Y1.94B2O7Tb0.05Eu0.01,Na2Y1.94B2O7,Tb3+,0.05,Eu3+,0.01,298,542,,,,,,380,275,,,141000,542,https://doi.org/10.1039/C3DT52214H,mp-6331, icsd-191128 icsd-245226 icsd-99206,Dalton Transactions,2013
290,Na2Y1.93B2O7Tb0.05Eu0.02,Na2Y1.93B2O7,Tb3+,0.05,Eu3+,0.02,298,542,,,,,,380,275,,,132800,542,https://doi.org/10.1039/C3DT52214H,mp-6331, icsd-191128 icsd-245226 icsd-99206,Dalton Transactions,2013
291,Na2Y1.92B2O7Tb0.05Eu0.03,Na2Y1.92B2O7,Tb3+,0.05,Eu3+,0.03,298,542,,,,,,380,275,,,126000,542,https://doi.org/10.1039/C3DT52214H,mp-6331, icsd-191128 icsd-245226 icsd-99206,Dalton Transactions,2013
292,Y10Al2Si3O18N4Ce0.05Tb0.02,Y10Al2Si3O18N4,Ce3+,0.05,Tb3+,0.02,298,542,0.211,0.382,,,,365,365,,,,542,https://doi.org/10.1039/C3CP51854J,,,Physical Chemistry Chemical Physics,2013
293,Sr0.96Si2N2O2Eu0.02,Sr0.96Si2N2O2,Eu3+,0.02,,,298,542,0.351,0.608,93,,557,450,,,,1000,542,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
294,Ca0.9725Al2SiO7Ce0.0075Tb0.02,Ca0.9725Al2SiO7,Ce3+,0.0075,Tb3+,0.02,298,542,0.316,0.336,,,,352,352,,,,542,https://doi.org/10.1149/1.3097191,,,Journal of The Electrochemical Society,2009
295,La1.92LiSbO6Ho0.08,La1.92LiSbO6,Ho3+,0.08,,,298,542,0.266,0.717,,,,454,454,,,,542,https://doi.org/10.1016/j.jallcom.2019.02.132,mp-6674, icsd-72202 icsd-69192,Journal of Alloys and Compounds,2019
296,Ca3Y0.5Ga3B4O15Tb0.5,Ca3Y0.5Ga3B4O15,Tb3+,0.5,,,298,542,0.35,0.58,,,,369,356,369,380,1470000,542,https://doi.org/10.1039/C6DT04304F,mp-695475,,Dalton Transactions,2017
297,Ca3Y0.48Ga3B4O15Tb0.5Eu0.02,Ca3Y0.48Ga3B4O15,Tb3+,0.5,Eu3+,0.02,298,542,0.4,0.53,,,,369,,,,1170000,542,https://doi.org/10.1039/C6DT04304F,mp-695475,,Dalton Transactions,2017
298,Ca3Y0.46Ga3B4O15Tb0.5Eu0.04,Ca3Y0.46Ga3B4O15,Tb3+,0.5,Eu3+,0.04,298,542,0.44,0.5,,,,369,,,,980000,542,https://doi.org/10.1039/C6DT04304F,mp-695475,,Dalton Transactions,2017
299,GdF3Dy0.02Tb0.01,GdF3,Dy3+,0.02,Tb3+,0.01,298,542,0.27,0.415,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
300,GdF3Dy0.02Tb0.02,GdF3,Dy3+,0.02,Tb3+,0.02,298,542,0.271,0.347,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
301,GdF3Dy0.02Tb0.03,GdF3,Dy3+,0.02,Tb3+,0.03,298,542,0.281,0.484,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
302,GdF3Dy0.02Tb0.03,GdF3,Dy3+,0.02,Tb3+,0.03,298,542,0.273,0.369,,,,386,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
303,GdF3Dy0.02Tb0.04,GdF3,Dy3+,0.02,Tb3+,0.04,298,542,0.283,0.503,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
304,GdF3Dy0.02Tb0.04,GdF3,Dy3+,0.02,Tb3+,0.04,298,542,0.274,0.391,,,,386,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
305,GdF3Dy0.02Tb0.06,GdF3,Dy3+,0.02,Tb3+,0.06,298,542,0.286,0.515,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
306,GdF3Dy0.02Tb0.06,GdF3,Dy3+,0.02,Tb3+,0.06,298,542,0.278,0.411,,,,386,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
307,GdF3Dy0.02Tb0.07,GdF3,Dy3+,0.02,Tb3+,0.07,298,542,0.276,0.42,,,,386,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
308,GdF3Dy0.02Tb0.08,GdF3,Dy3+,0.02,Tb3+,0.08,298,542,0.281,0.441,,,,386,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
309,GdF3Tb0.03,GdF3,Tb3+,0.03,,,298,542,0.291,0.547,,,,272,272,,,,542,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
310,GdF3Tb0.03,GdF3,Tb3+,0.03,,,298,542,0.287,0.522,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
311,GdF3Tb0.03Eu0.01,GdF3,Tb3+,0.03,Eu3+,0.01,298,542,0.375,0.489,,,,272,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
312,GdF3Tb0.03Eu0.01,GdF3,Tb3+,0.03,Eu3+,0.01,298,542,0.313,0.492,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
313,GdF3Tb0.03Eu0.02,GdF3,Tb3+,0.03,Eu3+,0.02,298,542,0.335,0.473,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
314,GdF3Tb0.03Eu0.03,GdF3,Tb3+,0.03,Eu3+,0.03,298,542,0.358,0.461,,,,349,,,,,,https://doi.org/10.1039/C6CP03989H,mp-972965,,Physical Chemistry Chemical Physics,2016
